Order_ID,Order_Date,Ship_Date,Region,State,City,Segment,Category,Sub_Category,Product,Quantity,Discount,Sales,Profit
ORD-2024-04270,2024-01-25,2024-01-30,South,Telangana,Hyderabad,Corporate,Technology,Computers,Desktop Mini,6,0.0,54312.37,15382.25
ORD-2024-04996,2024-01-25,2024-01-31,North,Haryana,Faridabad,Corporate,Technology,Computers,Laptop Air,5,0.041,49944.49,9311.91
ORD-2024-02862,2024-01-26,2024-01-27,South,Karnataka,Mysuru,Consumer,Technology,Phones,Smartphone A,7,0.087,56056.49,4029.11
ORD-2025-05831,2024-01-26,2024-01-29,East,Assam,Guwahati,Consumer,Furniture,Bookcases,Wood Bookcase,2,0.039,10738.73,675.91
ORD-2025-05497,2024-01-26,2024-02-01,West,Maharashtra,Pune,Home Office,Furniture,Bookcases,Wood Bookcase,1,0.178,4863.65,1036.09
ORD-2025-00147,2024-01-26,2024-01-27,South,Karnataka,Bengaluru,Corporate,Technology,Computers,Desktop Mini,6,0.073,64060.26,12059.79
ORD-2025-05063,2024-01-26,2024-01-27,West,Maharashtra,Pune,Home Office,Office Supplies,Storage,Desk Organizer,3,0.078,978.52,159.49
ORD-2024-03316,2024-01-26,2024-01-27,East,Odisha,Cuttack,Home Office,Office Supplies,Art,Markers Set,4,0.0,814.91,77.53
ORD-2024-03998,2024-01-26,2024-01-30,North,Delhi,New Delhi,Home Office,Office Supplies,Art,Markers Set,1,0.203,165.17,63.61
ORD-2025-01681,2024-01-26,2024-01-31,Central,Chhattisgarh,Raipur,Corporate,Office Supplies,Paper,Copy Paper,5,0.037,839.45,156.55
ORD-2024-00662,2024-01-26,2024-01-28,North,Uttar Pradesh,Lucknow,Corporate,Office Supplies,Storage,Storage Box,7,0.0,2312.38,639.83
ORD-2025-02319,2024-01-26,2024-02-01,South,Karnataka,Mysuru,Home Office,Technology,Accessories,Powerbank Z,3,0.018,11778.68,1457.76
ORD-2025-00969,2024-01-27,2024-02-03,Central,Chhattisgarh,Raipur,Corporate,Furniture,Bookcases,Metal Bookcase,3,0.1,15073.47,1387.62
ORD-2025-04939,2024-01-27,2024-01-30,West,Maharashtra,Pune,Consumer,Furniture,Bookcases,Wood Bookcase,6,0.02,39159.67,1882.14
ORD-2025-00843,2024-01-27,2024-01-29,South,Tamil Nadu,Coimbatore,Corporate,Office Supplies,Storage,Storage Box,7,0.061,2458.88,563.12
ORD-2025-01907,2024-01-27,2024-02-01,Central,Madhya Pradesh,Indore,Home Office,Furniture,Chairs,Gaming Chair,3,0.109,11912.17,490.06
ORD-2024-04546,2024-01-27,2024-01-31,Central,Chhattisgarh,Raipur,Corporate,Technology,Computers,Laptop Pro,3,0.0,39379.98,4733.43
ORD-2024-01444,2024-01-27,2024-01-28,East,West Bengal,Siliguri,Home Office,Furniture,Tables,Conference Table,4,0.094,21853.0,3310.27
ORD-2024-04294,2024-01-27,2024-02-03,East,Assam,Guwahati,Home Office,Office Supplies,Binders,Ring Binder,3,0.042,698.18,138.61
ORD-2024-01264,2024-01-27,2024-01-30,North,Uttar Pradesh,Noida,Home Office,Office Supplies,Binders,Sheet Protectors,7,0.0,2304.28,562.09
ORD-2024-02760,2024-01-27,2024-01-28,West,Gujarat,Surat,Consumer,Furniture,Chairs,Visitor Chair,2,0.0,11430.17,2006.23
ORD-2024-05734,2024-01-27,2024-01-28,West,Maharashtra,Mumbai,Consumer,Technology,Computers,Desktop Mini,1,0.152,9220.79,215.19
ORD-2025-03541,2024-01-28,2024-01-29,South,Karnataka,Bengaluru,Corporate,Office Supplies,Art,Markers Set,3,0.0,721.34,200.69
ORD-2025-03751,2024-01-28,2024-01-30,West,Rajasthan,Jaipur,Consumer,Office Supplies,Binders,File Folder,1,0.109,206.12,15.43
ORD-2025-00117,2024-01-28,2024-01-31,East,West Bengal,Kolkata,Consumer,Technology,Computers,Desktop Mini,7,0.015,78093.74,19421.39
ORD-2024-00328,2024-01-28,2024-02-03,East,Odisha,Cuttack,Corporate,Technology,Accessories,Headphones X,1,0.022,2939.8,273.31
ORD-2025-03629,2024-01-28,2024-02-01,East,Odisha,Bhubaneswar,Home Office,Technology,Phones,Smartphone B,2,0.0,16319.69,3996.58
ORD-2025-04963,2024-01-28,2024-01-31,East,Odisha,Bhubaneswar,Consumer,Furniture,Tables,Conference Table,1,0.129,6412.04,586.63
ORD-2024-03236,2024-01-29,2024-02-04,West,Goa,Panaji,Consumer,Office Supplies,Storage,Desk Organizer,1,0.0,365.17,76.5
ORD-2024-04586,2024-01-29,2024-01-30,Central,Chhattisgarh,Raipur,Corporate,Technology,Accessories,Charger Y,7,0.064,28544.09,5498.49
ORD-2025-04453,2024-01-29,2024-02-04,North,Uttar Pradesh,Kanpur,Consumer,Office Supplies,Storage,Label Maker,2,0.039,642.62,208.02
ORD-2025-02627,2024-01-29,2024-01-30,North,Haryana,Gurugram,Consumer,Technology,Accessories,Powerbank Z,4,0.07,17598.66,-929.1
ORD-2024-02200,2024-01-29,2024-02-03,South,Tamil Nadu,Chennai,Consumer,Technology,Phones,Smartphone A,4,0.13,29317.3,4304.49
ORD-2025-04231,2024-01-29,2024-02-05,North,Punjab,Amritsar,Home Office,Office Supplies,Art,Stapler,1,0.208,142.9,34.81
ORD-2025-04189,2024-01-29,2024-01-31,West,Goa,Panaji,Consumer,Technology,Phones,Smartphone B,7,0.084,61479.91,10920.81
ORD-2025-02035,2024-01-30,2024-02-03,Central,Chhattisgarh,Raipur,Consumer,Furniture,Chairs,Ergo Chair,3,0.0,11973.92,1029.46
ORD-2025-04745,2024-01-30,2024-02-01,East,Bihar,Patna,Corporate,Office Supplies,Binders,Sheet Protectors,2,0.125,285.78,80.13
ORD-2024-02768,2024-01-30,2024-02-04,Central,Chhattisgarh,Raipur,Corporate,Office Supplies,Art,Stapler,4,0.034,782.18,220.03
ORD-2024-01450,2024-01-30,2024-02-04,West,Goa,Panaji,Corporate,Technology,Phones,Feature Phone C,7,0.011,79625.91,15331.83
ORD-2025-00869,2024-01-30,2024-01-31,South,Karnataka,Mysuru,Corporate,Furniture,Chairs,Gaming Chair,6,0.14,28121.67,1609.21
ORD-2024-02724,2024-01-30,2024-02-04,West,Goa,Panaji,Consumer,Technology,Accessories,Charger Y,5,0.105,18786.75,4411.64
ORD-2024-05622,2024-01-30,2024-02-03,West,Goa,Panaji,Home Office,Office Supplies,Art,Pen Pack,4,0.097,685.85,146.06
ORD-2025-02877,2024-01-30,2024-02-02,North,Haryana,Faridabad,Home Office,Furniture,Tables,Office Table,2,0.045,15573.32,2379.32
ORD-2024-01238,2024-01-30,2024-02-05,West,Gujarat,Ahmedabad,Consumer,Furniture,Tables,Side Table,1,0.067,4639.16,272.01
ORD-2024-00250,2024-01-31,2024-02-06,North,Haryana,Faridabad,Corporate,Technology,Computers,Laptop Air,7,0.0,80765.83,13513.1
ORD-2024-05128,2024-01-31,2024-02-05,East,West Bengal,Siliguri,Home Office,Technology,Phones,Smartphone B,6,0.197,47729.23,11319.8
ORD-2024-04184,2024-01-31,2024-02-07,East,Bihar,Patna,Corporate,Furniture,Bookcases,Metal Bookcase,6,0.025,29956.71,2234.11
ORD-2025-00901,2024-01-31,2024-02-04,Central,Madhya Pradesh,Indore,Corporate,Technology,Computers,Desktop Mini,2,0.129,21156.49,3730.88
ORD-2025-04087,2024-01-31,2024-02-04,West,Rajasthan,Udaipur,Home Office,Furniture,Chairs,Gaming Chair,4,0.205,13590.46,1273.14
ORD-2025-04315,2024-01-31,2024-02-04,North,Uttar Pradesh,Lucknow,Consumer,Office Supplies,Storage,Desk Organizer,7,0.041,2296.64,301.27
ORD-2025-01097,2024-01-31,2024-02-02,East,West Bengal,Kolkata,Home Office,Office Supplies,Binders,Sheet Protectors,1,0.027,169.49,12.7
ORD-2024-01018,2024-01-31,2024-02-01,East,Bihar,Patna,Consumer,Furniture,Chairs,Gaming Chair,3,0.117,10118.87,366.6
ORD-2024-00816,2024-02-01,2024-02-02,East,Odisha,Cuttack,Corporate,Office Supplies,Binders,File Folder,7,0.113,1640.04,229.51
ORD-2024-04590,2024-02-01,2024-02-03,South,Telangana,Hyderabad,Consumer,Technology,Phones,Smartphone A,6,0.068,52275.83,6367.4
ORD-2025-03875,2024-02-01,2024-02-04,Central,Chhattisgarh,Raipur,Home Office,Office Supplies,Storage,Desk Organizer,2,0.0,708.36,216.89
ORD-2024-00562,2024-02-01,2024-02-07,East,Assam,Guwahati,Corporate,Technology,Phones,Smartphone B,1,0.02,8918.63,838.28
ORD-2024-00056,2024-02-01,2024-02-04,North,Punjab,Ludhiana,Consumer,Furniture,Tables,Side Table,2,0.108,10416.31,-1243.4
ORD-2025-01869,2024-02-01,2024-02-06,Central,Chhattisgarh,Raipur,Corporate,Office Supplies,Storage,Label Maker,1,0.073,297.58,43.84
ORD-2024-02336,2024-02-01,2024-02-02,North,Uttar Pradesh,Kanpur,Home Office,Technology,Accessories,Headphones X,2,0.04,6929.09,-360.48
ORD-2024-00810,2024-02-02,2024-02-03,Central,Madhya Pradesh,Bhopal,Corporate,Technology,Phones,Smartphone A,5,0.259,27813.32,2077.18
ORD-2024-02776,2024-02-02,2024-02-03,Central,Jharkhand,Ranchi,Home Office,Office Supplies,Art,Markers Set,7,0.15,1533.11,208.14
ORD-2024-04264,2024-02-02,2024-02-07,West,Gujarat,Ahmedabad,Consumer,Technology,Accessories,Headphones X,4,0.222,13075.96,2408.51
ORD-2024-04770,2024-02-02,2024-02-08,Central,Chhattisgarh,Raipur,Home Office,Furniture,Tables,Side Table,2,0.154,9515.02,1951.73
ORD-2024-01804,2024-02-02,2024-02-06,Central,Chhattisgarh,Raipur,Corporate,Furniture,Chairs,Gaming Chair,3,0.0,13824.58,-1255.82
ORD-2024-01108,2024-02-02,2024-02-04,South,Tamil Nadu,Chennai,Consumer,Office Supplies,Art,Stapler,5,0.0,686.34,174.71
ORD-2025-00397,2024-02-02,2024-02-07,South,Tamil Nadu,Chennai,Consumer,Office Supplies,Storage,Label Maker,1,0.058,336.28,100.0
ORD-2025-04545,2024-02-02,2024-02-06,Central,Madhya Pradesh,Bhopal,Consumer,Technology,Computers,Laptop Air,6,0.142,65290.0,11131.83
ORD-2024-05616,2024-02-02,2024-02-03,South,Karnataka,Bengaluru,Home Office,Technology,Phones,Smartphone A,1,0.094,6821.06,784.89
ORD-2024-02368,2024-02-02,2024-02-08,Central,Madhya Pradesh,Indore,Home Office,Technology,Phones,Smartphone A,6,0.05,51219.4,13434.52
ORD-2025-02519,2024-02-02,2024-02-06,Central,Jharkhand,Ranchi,Corporate,Office Supplies,Paper,Copy Paper,6,0.191,798.01,123.44
ORD-2024-00352,2024-02-02,2024-02-06,West,Maharashtra,Mumbai,Corporate,Office Supplies,Storage,Storage Box,3,0.0,928.54,102.13
ORD-2025-03847,2024-02-03,2024-02-07,East,Assam,Guwahati,Home Office,Furniture,Bookcases,Metal Bookcase,7,0.144,35932.19,3153.14
ORD-2025-03359,2024-02-03,2024-02-05,West,Goa,Panaji,Corporate,Office Supplies,Storage,Label Maker,3,0.131,856.01,249.57
ORD-2024-03866,2024-02-03,2024-02-07,Central,Madhya Pradesh,Bhopal,Consumer,Furniture,Bookcases,Wood Bookcase,2,0.018,11385.0,2753.48
ORD-2024-04122,2024-02-03,2024-02-10,East,Bihar,Patna,Corporate,Furniture,Bookcases,Wood Bookcase,4,0.047,14419.18,1009.03
ORD-2024-05674,2024-02-03,2024-02-09,East,Assam,Guwahati,Consumer,Office Supplies,Paper,Envelopes,2,0.091,217.01,9.69
ORD-2025-03009,2024-02-03,2024-02-09,West,Maharashtra,Pune,Home Office,Furniture,Bookcases,Wood Bookcase,5,0.235,23387.24,-688.6
ORD-2025-01461,2024-02-04,2024-02-10,West,Goa,Panaji,Consumer,Technology,Accessories,Headphones X,2,0.146,5370.03,951.58
ORD-2025-05087,2024-02-04,2024-02-11,South,Kerala,Kochi,Corporate,Office Supplies,Art,Pen Pack,3,0.0,727.32,35.25
ORD-2025-04017,2024-02-04,2024-02-08,South,Telangana,Hyderabad,Corporate,Office Supplies,Paper,Notepad,1,0.157,142.62,33.7
ORD-2024-04764,2024-02-04,2024-02-07,Central,Madhya Pradesh,Indore,Consumer,Technology,Phones,Feature Phone C,7,0.063,56830.37,11962.66
ORD-2024-01524,2024-02-04,2024-02-05,Central,Jharkhand,Ranchi,Home Office,Furniture,Bookcases,Wood Bookcase,7,0.0,40824.74,3718.55
ORD-2025-01779,2024-02-04,2024-02-08,Central,Chhattisgarh,Raipur,Home Office,Office Supplies,Paper,Notepad,1,0.016,135.02,30.85
ORD-2024-02880,2024-02-05,2024-02-10,North,Punjab,Ludhiana,Corporate,Office Supplies,Paper,Envelopes,7,0.0,943.87,221.77
ORD-2024-04888,2024-02-05,2024-02-08,South,Kerala,Thiruvananthapuram,Corporate,Furniture,Chairs,Ergo Chair,2,0.05,8823.14,594.01
ORD-2024-01516,2024-02-05,2024-02-07,South,Telangana,Hyderabad,Consumer,Office Supplies,Art,Stapler,1,0.082,215.27,48.81
ORD-2024-04324,2024-02-05,2024-02-11,South,Tamil Nadu,Chennai,Consumer,Furniture,Bookcases,Metal Bookcase,6,0.036,31194.27,5157.96
ORD-2024-00574,2024-02-05,2024-02-09,West,Gujarat,Ahmedabad,Consumer,Office Supplies,Art,Stapler,2,0.021,458.89,2.05
ORD-2024-01268,2024-02-05,2024-02-11,East,Bihar,Patna,Home Office,Office Supplies,Art,Pen Pack,2,0.005,419.97,95.17
ORD-2024-05542,2024-02-05,2024-02-06,West,Rajasthan,Udaipur,Corporate,Technology,Phones,Smartphone B,7,0.139,54550.0,-1883.39
ORD-2024-01284,2024-02-05,2024-02-08,East,Bihar,Patna,Home Office,Furniture,Tables,Conference Table,2,0.188,8811.0,1162.55
ORD-2025-05049,2024-02-06,2024-02-10,West,Goa,Panaji,Corporate,Furniture,Chairs,Ergo Chair,5,0.01,24625.93,3040.47
ORD-2024-00698,2024-02-06,2024-02-11,West,Goa,Panaji,Corporate,Furniture,Chairs,Gaming Chair,6,0.104,25992.16,3591.31
ORD-2024-04342,2024-02-06,2024-02-08,West,Goa,Panaji,Consumer,Furniture,Chairs,Visitor Chair,7,0.205,26117.2,5190.57
ORD-2024-03334,2024-02-06,2024-02-12,North,Haryana,Gurugram,Home Office,Office Supplies,Storage,Storage Box,1,0.062,287.71,28.12
ORD-2025-01973,2024-02-06,2024-02-08,South,Kerala,Thiruvananthapuram,Corporate,Technology,Accessories,Powerbank Z,5,0.074,22143.04,-1198.47
ORD-2025-02409,2024-02-06,2024-02-08,East,West Bengal,Kolkata,Consumer,Technology,Phones,Feature Phone C,4,0.086,36608.56,5922.2
ORD-2024-01640,2024-02-06,2024-02-08,Central,Chhattisgarh,Raipur,Consumer,Furniture,Bookcases,Metal Bookcase,6,0.065,34717.26,3047.01
ORD-2024-05984,2024-02-06,2024-02-08,Central,Madhya Pradesh,Indore,Home Office,Technology,Computers,Laptop Pro,1,0.022,12238.2,2181.14
ORD-2024-04946,2024-02-06,2024-02-11,South,Kerala,Kochi,Home Office,Technology,Computers,Laptop Air,5,0.054,46085.01,560.0
ORD-2025-04115,2024-02-07,2024-02-09,Central,Jharkhand,Ranchi,Corporate,Furniture,Tables,Conference Table,1,0.054,5648.86,403.42
ORD-2025-01651,2024-02-07,2024-02-11,West,Rajasthan,Jaipur,Home Office,Furniture,Tables,Side Table,2,0.041,10893.66,356.53
ORD-2025-03613,2024-02-07,2024-02-12,West,Maharashtra,Nagpur,Home Office,Technology,Phones,Smartphone A,6,0.056,51968.31,10560.09
ORD-2024-04980,2024-02-07,2024-02-11,Central,Jharkhand,Ranchi,Home Office,Office Supplies,Paper,Notepad,6,0.196,902.07,185.05
ORD-2025-00847,2024-02-07,2024-02-11,South,Karnataka,Mysuru,Home Office,Technology,Phones,Smartphone A,3,0.223,19391.63,930.81
ORD-2025-05213,2024-02-07,2024-02-10,North,Punjab,Ludhiana,Home Office,Technology,Accessories,Charger Y,6,0.028,21806.14,4902.89
ORD-2024-04336,2024-02-07,2024-02-08,East,Assam,Guwahati,Corporate,Furniture,Chairs,Ergo Chair,2,0.1,7699.57,895.67
ORD-2024-03460,2024-02-07,2024-02-14,West,Maharashtra,Pune,Corporate,Furniture,Chairs,Gaming Chair,1,0.036,5797.58,30.88
ORD-2024-02502,2024-02-07,2024-02-09,West,Maharashtra,Pune,Corporate,Office Supplies,Paper,Envelopes,5,0.11,718.91,100.91
ORD-2024-04718,2024-02-07,2024-02-11,West,Gujarat,Gandhinagar,Corporate,Furniture,Bookcases,Wood Bookcase,3,0.106,14202.89,2313.85
ORD-2024-02968,2024-02-07,2024-02-11,South,Kerala,Kochi,Corporate,Technology,Computers,Laptop Air,7,0.078,67004.96,9680.8
ORD-2024-00584,2024-02-07,2024-02-14,North,Haryana,Faridabad,Consumer,Office Supplies,Paper,Notepad,6,0.125,783.37,-13.22
ORD-2025-01451,2024-02-07,2024-02-10,East,Bihar,Patna,Home Office,Furniture,Chairs,Gaming Chair,1,0.085,3895.3,420.24
ORD-2024-01462,2024-02-07,2024-02-13,South,Tamil Nadu,Chennai,Home Office,Furniture,Chairs,Visitor Chair,4,0.039,12519.59,634.08
ORD-2025-02275,2024-02-07,2024-02-14,South,Tamil Nadu,Chennai,Corporate,Office Supplies,Art,Markers Set,6,0.081,1162.85,262.98
ORD-2025-02311,2024-02-08,2024-02-14,North,Delhi,New Delhi,Home Office,Office Supplies,Art,Markers Set,6,0.124,904.17,232.83
ORD-2025-02615,2024-02-08,2024-02-13,North,Uttar Pradesh,Kanpur,Corporate,Furniture,Chairs,Gaming Chair,5,0.039,25548.57,2013.46
ORD-2024-05006,2024-02-08,2024-02-14,South,Kerala,Kochi,Consumer,Technology,Accessories,Powerbank Z,4,0.122,11093.88,2527.22
ORD-2024-00546,2024-02-08,2024-02-15,Central,Madhya Pradesh,Bhopal,Home Office,Furniture,Bookcases,Metal Bookcase,7,0.065,29374.5,1927.72
ORD-2024-00886,2024-02-08,2024-02-15,East,West Bengal,Siliguri,Consumer,Technology,Phones,Feature Phone C,5,0.112,40604.27,6029.05
ORD-2024-01980,2024-02-09,2024-02-13,Central,Madhya Pradesh,Indore,Home Office,Technology,Accessories,Powerbank Z,2,0.0,6538.77,627.2
ORD-2025-00897,2024-02-09,2024-02-16,South,Kerala,Kochi,Home Office,Technology,Accessories,Powerbank Z,2,0.075,5787.54,847.18
ORD-2024-05640,2024-02-09,2024-02-16,East,Bihar,Patna,Corporate,Furniture,Chairs,Ergo Chair,6,0.029,34546.92,4896.64
ORD-2025-03795,2024-02-10,2024-02-15,North,Uttar Pradesh,Noida,Home Office,Technology,Computers,Laptop Air,2,0.079,18754.77,4904.75
ORD-2025-05531,2024-02-10,2024-02-11,South,Telangana,Hyderabad,Consumer,Furniture,Chairs,Gaming Chair,6,0.102,23534.02,4615.43
ORD-2025-01265,2024-02-10,2024-02-14,South,Karnataka,Bengaluru,Corporate,Technology,Computers,Laptop Pro,2,0.131,21516.84,3410.21
ORD-2025-05011,2024-02-10,2024-02-16,South,Tamil Nadu,Coimbatore,Corporate,Office Supplies,Storage,Label Maker,4,0.0,1199.96,181.27
ORD-2024-04180,2024-02-10,2024-02-15,South,Kerala,Kochi,Corporate,Technology,Accessories,Powerbank Z,6,0.088,23782.84,3771.66
ORD-2025-01025,2024-02-10,2024-02-17,West,Gujarat,Gandhinagar,Consumer,Furniture,Bookcases,Metal Bookcase,3,0.186,15532.92,-308.59
ORD-2025-02485,2024-02-10,2024-02-11,South,Telangana,Hyderabad,Consumer,Technology,Computers,Laptop Pro,7,0.032,70317.36,13957.26
ORD-2024-01020,2024-02-10,2024-02-11,West,Rajasthan,Jaipur,Home Office,Technology,Computers,Desktop Mini,3,0.176,21817.81,1945.4
ORD-2024-03448,2024-02-10,2024-02-12,East,Bihar,Patna,Home Office,Technology,Accessories,Powerbank Z,4,0.102,10284.68,1289.3
ORD-2025-04849,2024-02-10,2024-02-16,Central,Jharkhand,Ranchi,Consumer,Office Supplies,Paper,Envelopes,5,0.015,577.14,63.56
ORD-2024-00542,2024-02-10,2024-02-15,West,Rajasthan,Udaipur,Consumer,Technology,Computers,Laptop Air,7,0.226,60355.52,17732.25
ORD-2025-00857,2024-02-11,2024-02-18,South,Telangana,Hyderabad,Consumer,Technology,Accessories,Headphones X,4,0.036,14126.65,3365.75
ORD-2025-05647,2024-02-11,2024-02-16,West,Gujarat,Ahmedabad,Corporate,Office Supplies,Paper,Notepad,5,0.002,652.46,138.78
ORD-2025-05469,2024-02-11,2024-02-12,East,Odisha,Bhubaneswar,Home Office,Technology,Computers,Laptop Pro,4,0.126,30396.36,903.48
ORD-2025-03777,2024-02-11,2024-02-13,North,Delhi,New Delhi,Consumer,Technology,Accessories,Charger Y,1,0.121,3658.61,-6.06
ORD-2024-04696,2024-02-11,2024-02-13,South,Kerala,Kochi,Corporate,Technology,Accessories,Powerbank Z,7,0.015,25180.53,6732.24
ORD-2024-01976,2024-02-11,2024-02-14,West,Maharashtra,Pune,Consumer,Furniture,Bookcases,Metal Bookcase,6,0.049,25915.04,2379.7
ORD-2025-01799,2024-02-11,2024-02-15,West,Goa,Panaji,Consumer,Furniture,Tables,Side Table,2,0.0,9906.54,2191.48
ORD-2025-03353,2024-02-11,2024-02-16,West,Gujarat,Surat,Home Office,Technology,Computers,Laptop Air,1,0.114,12478.48,1498.92
ORD-2025-04887,2024-02-12,2024-02-14,East,West Bengal,Kolkata,Consumer,Furniture,Chairs,Ergo Chair,7,0.0,30447.74,6101.57
ORD-2024-01134,2024-02-12,2024-02-18,South,Karnataka,Mysuru,Corporate,Office Supplies,Storage,Label Maker,1,0.084,342.84,109.66
ORD-2024-03180,2024-02-12,2024-02-17,South,Tamil Nadu,Coimbatore,Consumer,Office Supplies,Art,Pen Pack,4,0.106,658.62,170.29
ORD-2025-03505,2024-02-12,2024-02-16,West,Maharashtra,Pune,Corporate,Office Supplies,Art,Pen Pack,7,0.024,1319.72,172.27
ORD-2025-04383,2024-02-12,2024-02-17,South,Karnataka,Bengaluru,Corporate,Technology,Computers,Laptop Pro,6,0.049,55232.97,13296.5
ORD-2025-05809,2024-02-12,2024-02-13,West,Goa,Panaji,Home Office,Office Supplies,Binders,Ring Binder,4,0.0,985.14,110.1
ORD-2025-02653,2024-02-12,2024-02-16,West,Gujarat,Surat,Corporate,Furniture,Bookcases,Wood Bookcase,7,0.049,35018.47,7735.45
ORD-2024-00150,2024-02-12,2024-02-18,West,Maharashtra,Pune,Corporate,Office Supplies,Binders,Ring Binder,2,0.14,413.6,88.9
ORD-2024-04512,2024-02-12,2024-02-15,South,Telangana,Hyderabad,Consumer,Furniture,Chairs,Visitor Chair,1,0.037,4630.05,590.03
ORD-2025-01613,2024-02-13,2024-02-16,East,Assam,Guwahati,Consumer,Office Supplies,Storage,Label Maker,7,0.18,2263.79,261.38
ORD-2025-05251,2024-02-13,2024-02-18,East,Odisha,Cuttack,Home Office,Technology,Accessories,Headphones X,7,0.005,20605.56,2063.14
ORD-2025-04867,2024-02-13,2024-02-16,Central,Madhya Pradesh,Bhopal,Consumer,Technology,Accessories,Powerbank Z,5,0.0,21717.18,2225.21
ORD-2025-05843,2024-02-13,2024-02-17,South,Telangana,Hyderabad,Consumer,Technology,Computers,Laptop Pro,7,0.0,98402.54,14645.13
ORD-2025-02457,2024-02-13,2024-02-19,Central,Chhattisgarh,Raipur,Home Office,Office Supplies,Paper,Copy Paper,4,0.137,422.68,101.98
ORD-2025-03185,2024-02-13,2024-02-17,Central,Madhya Pradesh,Indore,Corporate,Technology,Computers,Laptop Air,5,0.059,52127.07,17126.67
ORD-2025-03109,2024-02-13,2024-02-20,Central,Jharkhand,Ranchi,Consumer,Office Supplies,Paper,Envelopes,4,0.026,523.13,186.71
ORD-2024-02784,2024-02-13,2024-02-17,North,Uttar Pradesh,Kanpur,Corporate,Technology,Computers,Desktop Mini,4,0.015,57967.45,12630.42
ORD-2025-04855,2024-02-13,2024-02-17,South,Tamil Nadu,Chennai,Home Office,Technology,Phones,Feature Phone C,4,0.0,41693.62,5099.11
ORD-2025-01887,2024-02-14,2024-02-16,West,Rajasthan,Udaipur,Consumer,Office Supplies,Art,Stapler,2,0.251,207.92,31.08
ORD-2025-03529,2024-02-14,2024-02-16,South,Kerala,Thiruvananthapuram,Home Office,Furniture,Tables,Office Table,2,0.06,9971.4,-43.66
ORD-2025-01349,2024-02-14,2024-02-16,North,Delhi,New Delhi,Home Office,Technology,Accessories,Powerbank Z,3,0.048,8926.82,1215.51
ORD-2025-05967,2024-02-14,2024-02-18,South,Tamil Nadu,Coimbatore,Consumer,Technology,Computers,Laptop Pro,1,0.045,11696.79,522.46
ORD-2024-05600,2024-02-14,2024-02-18,Central,Madhya Pradesh,Indore,Consumer,Technology,Computers,Laptop Pro,3,0.137,36967.23,7893.04
ORD-2025-04731,2024-02-14,2024-02-16,North,Uttar Pradesh,Kanpur,Corporate,Office Supplies,Art,Markers Set,7,0.0,1559.1,155.67
ORD-2025-04479,2024-02-14,2024-02-16,North,Uttar Pradesh,Kanpur,Home Office,Technology,Accessories,Headphones X,2,0.175,5949.38,1258.45
ORD-2024-02370,2024-02-14,2024-02-16,North,Punjab,Ludhiana,Corporate,Technology,Computers,Laptop Pro,5,0.0,54302.97,10681.07
ORD-2024-03914,2024-02-14,2024-02-19,East,West Bengal,Kolkata,Home Office,Furniture,Chairs,Visitor Chair,5,0.0,23382.7,2309.1
ORD-2025-01409,2024-02-14,2024-02-20,Central,Chhattisgarh,Raipur,Consumer,Technology,Phones,Smartphone A,5,0.0,45654.4,7235.98
ORD-2025-00619,2024-02-14,2024-02-18,Central,Jharkhand,Ranchi,Home Office,Furniture,Tables,Conference Table,3,0.085,13821.15,1248.42
